tournament_sheet,match_id,match_title,map_set_index,map_name,team_name,player_name,hero_name,usage_count
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],2,Midtown,SV,A1WAYS,Wuyang,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Pineapple,Emre,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Pineapple,Sojourn,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Pineapple,Widowmaker,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Kaneki,Tracer,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Kaneki,Vendetta,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Belosrea,D.Va,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Belosrea,Sigma,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Belosrea,Doomfist,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Mmonk,Ana,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Mmonk,Lúcio,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,Mmonk,Juno,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,MewTwo,Wuyang,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,JD Gaming,MewTwo,Jetpack Cat,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,BABAYAGA,Vendetta,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,BABAYAGA,Tracer,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,BABAYAGA,Widowmaker,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,Littlemoon,Sojourn,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,Littlemoon,Widowmaker,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,Littlemoon,Hanzo,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,prot3ct,Sigma,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,prot3ct,D.Va,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,Noy,Illari,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,Noy,Baptiste,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,A1WAYS,Baptiste,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,A1WAYS,Ana,1
China - Stage 1,China - Stage 1__match_0004,Swiss Stage (Round 1) [Bo5],3,Havana,SV,A1WAYS,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,Eileen,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,Taimouren,Sojourn,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,Taimouren,Symmetra,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,feiyang,Zarya,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,feiyang,Doomfist,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,TCC,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,Diya,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Milk Tea,Diya,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,wh4le,Emre,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,wh4le,Symmetra,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,JAYA,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,JAYA,Reaper,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,Lateyoung,D.Va,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,Lateyoung,Reinhardt,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,sara,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,sara,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Naive Piggy,Coldj,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,Eileen,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,Taimouren,Sojourn,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,Taimouren,Symmetra,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,feiyang,D.Va,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,TCC,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,Diya,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Milk Tea,Diya,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,wh4le,Sojourn,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,JAYA,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,Lateyoung,D.Va,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,sara,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,sara,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],1,Aatlis,Naive Piggy,Coldj,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,Eileen,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,Taimouren,Emre,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,feiyang,Zarya,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,TCC,Lúcio,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,Diya,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Milk Tea,Diya,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,wh4le,Emre,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,JAYA,Vendetta,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,Lateyoung,D.Va,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,sara,Kiriko,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,sara,Juno,1
China - Stage 1,China - Stage 1__match_0005,Swiss Stage (Round 2) [Bo5],2,Esperança,Naive Piggy,Coldj,Lúcio,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,Wangming,Vendetta,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,skyshow,Emre,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,skyshow,Cassidy,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,skyshow,Symmetra,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,Limbo,Zarya,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,Limbo,Hazard,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,Saya,Brigitte,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,DEG,SINCE,Kiriko,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,BABAYAGA,Vendetta,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,Littlemoon,Emre,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,Littlemoon,Symmetra,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,prot3ct,Zarya,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,A1WAYS,Wuyang,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,SV,Noy,Kiriko,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,Wangming,Venture,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,Wangming,Anran,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,Wangming,Symmetra,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,skyshow,Cassidy,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,skyshow,Tracer,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,Limbo,Doomfist,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,Saya,Brigitte,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,SINCE,Ana,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,DEG,SINCE,Baptiste,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,BABAYAGA,Tracer,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,Littlemoon,Emre,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,Littlemoon,Freja,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,prot3ct,D.Va,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,A1WAYS,Wuyang,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],1,Watchpoint: Gibraltar,SV,Noy,Kiriko,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,Wangming,Vendetta,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,Wangming,Symmetra,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,skyshow,Cassidy,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,Limbo,Doomfist,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,Saya,Brigitte,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,DEG,SINCE,Kiriko,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,BABAYAGA,Vendetta,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,Littlemoon,Emre,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,Littlemoon,Symmetra,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,prot3ct,D.Va,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,A1WAYS,Lúcio,1
China - Stage 1,China - Stage 1__match_0006,Swiss Stage (Round 2) [Bo5],2,Aatlis,SV,Noy,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Pineapple,Sojourn,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Kaneki,Tracer,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Kaneki,Venture,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Kaneki,Symmetra,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Belosrea,D.Va,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Belosrea,Wrecking Ball,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Belosrea,Orisa,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,MewTwo,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,JD Gaming,Mmonk,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Alphari,Tracer,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Alphari,Mei,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Alphari,Symmetra,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Ezhan,Sojourn,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Ezhan,Symmetra,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,LiGe,D.Va,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,LiGe,Ramattra,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Recall,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Recall,Juno,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,All Gamers,Lengsa,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,JD Gaming,Pineapple,Sojourn,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,JD Gaming,Kaneki,Tracer,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,JD Gaming,Belosrea,Winston,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,JD Gaming,MewTwo,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,JD Gaming,Mmonk,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Alphari,Vendetta,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Ezhan,Sojourn,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Ezhan,Cassidy,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,LiGe,Zarya,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Recall,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Recall,Juno,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],1,Aatlis,All Gamers,Lengsa,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Pineapple,Sojourn,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Pineapple,Emre,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Pineapple,Widowmaker,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Kaneki,Vendetta,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Kaneki,Venture,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Kaneki,Echo,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Belosrea,Wrecking Ball,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Belosrea,D.Va,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,MewTwo,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,MewTwo,Brigitte,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,MewTwo,Zenyatta,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,JD Gaming,Mmonk,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Alphari,Symmetra,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Alphari,Venture,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Alphari,Hanzo,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Ezhan,Cassidy,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Ezhan,Tracer,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Ezhan,Widowmaker,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,LiGe,Reinhardt,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,LiGe,D.Va,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,LiGe,Wrecking Ball,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Recall,Kiriko,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Recall,Mizuki,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Lengsa,Lúcio,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Lengsa,Brigitte,1
China - Stage 1,China - Stage 1__match_0007,Swiss Stage (Round 2) [Bo5],2,Watchpoint: Gibraltar,All Gamers,Lengsa,Jetpack Cat,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,Shy,Sojourn,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,Leave,Vendetta,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,SUNZO,D.Va,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,MAKA,Kiriko,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,MAKA,Juno,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Weibo Gaming,LeeSooMin,Lúcio,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,Lilko,Vendetta,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,Lilko,Tracer,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,fari,Sojourn,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,9TRIBEZ,Orisa,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,9TRIBEZ,D.Va,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,Remedy,Kiriko,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,Remedy,Juno,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],0,Lijiang Tower,Homie E,Unkn0w,Lúcio,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Weibo Gaming,Shy,Sojourn,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Weibo Gaming,Leave,Vendetta,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Weibo Gaming,SUNZO,Zarya,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Weibo Gaming,MAKA,Kiriko,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Weibo Gaming,LeeSooMin,Lúcio,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,Lilko,Vendetta,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,fari,Sojourn,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,9TRIBEZ,Zarya,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,Remedy,Kiriko,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,Remedy,Juno,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],1,Esperança,Homie E,Unkn0w,Lúcio,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],2,Aatlis,Weibo Gaming,Shy,Sojourn,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],2,Aatlis,Weibo Gaming,Leave,Vendetta,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],2,Aatlis,Weibo Gaming,SUNZO,Zarya,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],2,Aatlis,Weibo Gaming,MAKA,Kiriko,1
China - Stage 1,China - Stage 1__match_0008,Swiss Stage (Round 2) [Bo5],2,Aatlis,Weibo Gaming,MAKA,Juno,1
