tournament_sheet,map_name,team_name,player_name,position,hero_name,pick_count,total_scope_picks,pick_rate
China - Stage 1,Suravasa,Milk Tea,Hypnos,Support,Juno,1,2,0.5
China - Stage 1,Suravasa,Milk Tea,TCC,Support,Lúcio,2,6,0.3333
China - Stage 1,Suravasa,Milk Tea,TCC,Support,Juno,1,6,0.1667
China - Stage 1,Suravasa,Milk Tea,TCC,Support,Brigitte,1,6,0.1667
China - Stage 1,Suravasa,Milk Tea,TCC,Support,Jetpack Cat,1,6,0.1667
China - Stage 1,Suravasa,Milk Tea,TCC,Support,Mercy,1,6,0.1667
China - Stage 1,Suravasa,Milk Tea,Taimouren,DPS,Emre,1,5,0.2
China - Stage 1,Suravasa,Milk Tea,Taimouren,DPS,Sojourn,1,5,0.2
China - Stage 1,Suravasa,Milk Tea,Taimouren,DPS,Cassidy,1,5,0.2
China - Stage 1,Suravasa,Milk Tea,Taimouren,DPS,Tracer,1,5,0.2
China - Stage 1,Suravasa,Milk Tea,Taimouren,DPS,Echo,1,5,0.2
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Orisa,2,8,0.25
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Zarya,1,8,0.125
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,D.Va,1,8,0.125
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Doomfist,1,8,0.125
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Roadhog,1,8,0.125
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Mauga,1,8,0.125
China - Stage 1,Suravasa,Milk Tea,feiyang,Tank,Wrecking Ball,1,8,0.125
China - Stage 1,Suravasa,Naive Piggy,Coldj,Support,Brigitte,3,4,0.75
China - Stage 1,Suravasa,Naive Piggy,Coldj,Support,Illari,1,4,0.25
China - Stage 1,Suravasa,Naive Piggy,JAYA,DPS,Vendetta,2,4,0.5
China - Stage 1,Suravasa,Naive Piggy,JAYA,DPS,Tracer,2,4,0.5
China - Stage 1,Suravasa,Naive Piggy,Lateyoung,Tank,Orisa,2,3,0.6667
China - Stage 1,Suravasa,Naive Piggy,Lateyoung,Tank,D.Va,1,3,0.3333
China - Stage 1,Suravasa,Naive Piggy,sara,Support,Juno,3,4,0.75
China - Stage 1,Suravasa,Naive Piggy,sara,Support,Kiriko,1,4,0.25
China - Stage 1,Suravasa,Naive Piggy,wh4le,DPS,Sojourn,3,5,0.6
China - Stage 1,Suravasa,Naive Piggy,wh4le,DPS,Emre,1,5,0.2
China - Stage 1,Suravasa,Naive Piggy,wh4le,DPS,Ashe,1,5,0.2
China - Stage 1,Suravasa,SV,A1WAYS,Support,Lúcio,3,7,0.4286
China - Stage 1,Suravasa,SV,A1WAYS,Support,Wuyang,2,7,0.2857
China - Stage 1,Suravasa,SV,A1WAYS,Support,Baptiste,1,7,0.1429
China - Stage 1,Suravasa,SV,A1WAYS,Support,Kiriko,1,7,0.1429
China - Stage 1,Suravasa,SV,BABAYAGA,DPS,Vendetta,4,8,0.5
China - Stage 1,Suravasa,SV,BABAYAGA,DPS,Tracer,2,8,0.25
China - Stage 1,Suravasa,SV,BABAYAGA,DPS,Symmetra,1,8,0.125
China - Stage 1,Suravasa,SV,BABAYAGA,DPS,Bastion,1,8,0.125
China - Stage 1,Suravasa,SV,Littlemoon,DPS,Emre,2,7,0.2857
China - Stage 1,Suravasa,SV,Littlemoon,DPS,Sojourn,2,7,0.2857
China - Stage 1,Suravasa,SV,Littlemoon,DPS,Symmetra,2,7,0.2857
China - Stage 1,Suravasa,SV,Littlemoon,DPS,Cassidy,1,7,0.1429
China - Stage 1,Suravasa,SV,Noy,Support,Kiriko,4,7,0.5714
China - Stage 1,Suravasa,SV,Noy,Support,Juno,2,7,0.2857
China - Stage 1,Suravasa,SV,Noy,Support,Jetpack Cat,1,7,0.1429
China - Stage 1,Suravasa,SV,prot3ct,Tank,Zarya,4,8,0.5
China - Stage 1,Suravasa,SV,prot3ct,Tank,D.Va,3,8,0.375
China - Stage 1,Suravasa,SV,prot3ct,Tank,Junker Queen,1,8,0.125
China - Stage 1,Suravasa,Weibo Gaming,Leave,DPS,Symmetra,5,12,0.4167
China - Stage 1,Suravasa,Weibo Gaming,Leave,DPS,Tracer,4,12,0.3333
China - Stage 1,Suravasa,Weibo Gaming,Leave,DPS,Sierra,1,12,0.0833
China - Stage 1,Suravasa,Weibo Gaming,Leave,DPS,Pharah,1,12,0.0833
China - Stage 1,Suravasa,Weibo Gaming,Leave,DPS,Reaper,1,12,0.0833
China - Stage 1,Suravasa,Weibo Gaming,LeeSooMin,Support,Lúcio,3,5,0.6
China - Stage 1,Suravasa,Weibo Gaming,LeeSooMin,Support,Jetpack Cat,2,5,0.4
China - Stage 1,Suravasa,Weibo Gaming,MAKA,Support,Kiriko,4,6,0.6667
China - Stage 1,Suravasa,Weibo Gaming,MAKA,Support,Jetpack Cat,1,6,0.1667
China - Stage 1,Suravasa,Weibo Gaming,MAKA,Support,Illari,1,6,0.1667
China - Stage 1,Suravasa,Weibo Gaming,Shy,DPS,Emre,1,2,0.5
China - Stage 1,Suravasa,Weibo Gaming,Shy,DPS,Bastion,1,2,0.5
China - Stage 1,Suravasa,Weibo Gaming,guxue,Tank,Hazard,2,5,0.4
China - Stage 1,Suravasa,Weibo Gaming,guxue,Tank,Winston,1,5,0.2
China - Stage 1,Suravasa,Weibo Gaming,guxue,Tank,Wrecking Ball,1,5,0.2
China - Stage 1,Suravasa,Weibo Gaming,guxue,Tank,Zarya,1,5,0.2
China - Stage 1,Suravasa,Weibo Gaming,shy,DPS,Sojourn,2,3,0.6667
China - Stage 1,Suravasa,Weibo Gaming,shy,DPS,Bastion,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Alphari,DPS,Symmetra,3,8,0.375
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Alphari,DPS,Hanzo,2,8,0.25
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Alphari,DPS,Tracer,2,8,0.25
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Alphari,DPS,Venture,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Widowmaker,3,9,0.3333
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Emre,2,9,0.2222
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Cassidy,1,9,0.1111
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Tracer,1,9,0.1111
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Sojourn,1,9,0.1111
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Ezhan,DPS,Genji,1,9,0.1111
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Lengsa,Support,Lúcio,3,8,0.375
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Lengsa,Support,Brigitte,2,8,0.25
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Lengsa,Support,Jetpack Cat,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Lengsa,Support,Wuyang,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Lengsa,Support,Lifeweaver,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,Reinhardt,2,8,0.25
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,D.Va,2,8,0.25
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,Wrecking Ball,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,Sigma,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,Winston,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,LiGe,Tank,Mauga,1,8,0.125
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Recall,Support,Kiriko,3,4,0.75
China - Stage 1,Watchpoint: Gibraltar,All Gamers,Recall,Support,Mizuki,1,4,0.25
China - Stage 1,Watchpoint: Gibraltar,DEG,Limbo,Tank,Doomfist,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,DEG,SINCE,Support,Ana,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,DEG,SINCE,Support,Baptiste,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,DEG,Saya,Support,Brigitte,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,DEG,Wangming,DPS,Venture,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,DEG,Wangming,DPS,Anran,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,DEG,Wangming,DPS,Symmetra,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,DEG,skyshow,DPS,Cassidy,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,DEG,skyshow,DPS,Tracer,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Belosrea,Tank,D.Va,2,5,0.4
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Belosrea,Tank,Wrecking Ball,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Belosrea,Tank,Hazard,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Belosrea,Tank,Doomfist,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Kaneki,DPS,Vendetta,1,4,0.25
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Kaneki,DPS,Venture,1,4,0.25
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Kaneki,DPS,Echo,1,4,0.25
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Kaneki,DPS,Tracer,1,4,0.25
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,MewTwo,Support,Lúcio,2,5,0.4
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,MewTwo,Support,Brigitte,2,5,0.4
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,MewTwo,Support,Zenyatta,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Mmonk,Support,Kiriko,2,2,1.0
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Pineapple,DPS,Sojourn,2,6,0.3333
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Pineapple,DPS,Emre,2,6,0.3333
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Pineapple,DPS,Widowmaker,1,6,0.1667
China - Stage 1,Watchpoint: Gibraltar,JD Gaming,Pineapple,DPS,Symmetra,1,6,0.1667
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Diya,Support,Kiriko,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Diya,Support,Illari,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Eileen,DPS,Symmetra,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Eileen,DPS,Reaper,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Hypnos,Support,Lúcio,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Hypnos,Support,Wuyang,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Hypnos,Support,Illari,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,TCC,Support,Ana,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,TCC,Support,Kiriko,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Taimouren,DPS,Emre,2,5,0.4
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Taimouren,DPS,Ashe,2,5,0.4
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,Taimouren,DPS,Freja,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,feiyang,Tank,Roadhog,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,feiyang,Tank,Sigma,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,feiyang,Tank,Ramattra,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,feiyang,Tank,Zarya,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,Milk Tea,feiyang,Tank,Winston,1,5,0.2
China - Stage 1,Watchpoint: Gibraltar,SV,A1WAYS,Support,Wuyang,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,SV,BABAYAGA,DPS,Tracer,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,SV,Littlemoon,DPS,Emre,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,SV,Littlemoon,DPS,Freja,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,SV,Noy,Support,Kiriko,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,SV,prot3ct,Tank,D.Va,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,Leave,DPS,Reaper,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,Leave,DPS,Genji,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,Leave,DPS,Anran,1,3,0.3333
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,LeeSooMin,Support,Illari,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,MAKA,Support,Ana,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,MAKA,Support,Lúcio,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,guxue,Tank,Hazard,1,1,1.0
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,shy,DPS,Cassidy,1,2,0.5
China - Stage 1,Watchpoint: Gibraltar,Weibo Gaming,shy,DPS,Emre,1,2,0.5
EMEA - Stage 1,Aatlis,Al Qadsiah,Ade,DPS,Emre,4,8,0.5
EMEA - Stage 1,Aatlis,Al Qadsiah,Ade,DPS,Vendetta,2,8,0.25
EMEA - Stage 1,Aatlis,Al Qadsiah,Ade,DPS,Sojourn,1,8,0.125
EMEA - Stage 1,Aatlis,Al Qadsiah,Ade,DPS,Tracer,1,8,0.125
EMEA - Stage 1,Aatlis,Al Qadsiah,Galaa,Support,Lúcio,3,4,0.75
EMEA - Stage 1,Aatlis,Al Qadsiah,Galaa,Support,Juno,1,4,0.25
EMEA - Stage 1,Aatlis,Al Qadsiah,SirMajed,Support,Kiriko,4,6,0.6667
EMEA - Stage 1,Aatlis,Al Qadsiah,SirMajed,Support,Juno,2,6,0.3333
EMEA - Stage 1,Aatlis,Al Qadsiah,Taejong,DPS,Vendetta,3,7,0.4286
EMEA - Stage 1,Aatlis,Al Qadsiah,Taejong,DPS,Symmetra,2,7,0.2857
EMEA - Stage 1,Aatlis,Al Qadsiah,Taejong,DPS,Echo,1,7,0.1429
EMEA - Stage 1,Aatlis,Al Qadsiah,Taejong,DPS,Tracer,1,7,0.1429
EMEA - Stage 1,Aatlis,Al Qadsiah,Vestola,Tank,Zarya,4,5,0.8
EMEA - Stage 1,Aatlis,Al Qadsiah,Vestola,Tank,D.Va,1,5,0.2
EMEA - Stage 1,Aatlis,Anyone's Legend,Kai,DPS,Emre,1,1,1.0
EMEA - Stage 1,Aatlis,Anyone's Legend,Khenail,Support,Kiriko,1,2,0.5
EMEA - Stage 1,Aatlis,Anyone's Legend,Khenail,Support,Juno,1,2,0.5
EMEA - Stage 1,Aatlis,Anyone's Legend,Tama,Tank,Zarya,1,2,0.5
EMEA - Stage 1,Aatlis,Anyone's Legend,Tama,Tank,Wrecking Ball,1,2,0.5
EMEA - Stage 1,Aatlis,Anyone's Legend,WMaimone,DPS,Vendetta,1,1,1.0
EMEA - Stage 1,Aatlis,Anyone's Legend,crispy,Support,Lúcio,1,1,1.0
EMEA - Stage 1,Aatlis,Geekay Esports,AlphaYi,DPS,Vendetta,2,2,1.0
EMEA - Stage 1,Aatlis,Geekay Esports,FiNN,Support,Kiriko,2,4,0.5
EMEA - Stage 1,Aatlis,Geekay Esports,FiNN,Support,Juno,2,4,0.5
EMEA - Stage 1,Aatlis,Geekay Esports,Haku,Support,Lúcio,2,2,1.0
EMEA - Stage 1,Aatlis,Geekay Esports,LBBD7,DPS,Emre,2,2,1.0
EMEA - Stage 1,Aatlis,Geekay Esports,ZIYAD,Tank,Zarya,2,2,1.0
EMEA - Stage 1,Aatlis,Team Peps,Dip,DPS,Vendetta,2,2,1.0
EMEA - Stage 1,Aatlis,Team Peps,FDGod,Support,Lúcio,2,2,1.0
EMEA - Stage 1,Aatlis,Team Peps,Willys,Tank,Hazard,1,4,0.25
EMEA - Stage 1,Aatlis,Team Peps,Willys,Tank,Zarya,1,4,0.25
EMEA - Stage 1,Aatlis,Team Peps,Willys,Tank,Ramattra,1,4,0.25
EMEA - Stage 1,Aatlis,Team Peps,Willys,Tank,Wrecking Ball,1,4,0.25
EMEA - Stage 1,Aatlis,Team Peps,Xerion,Support,Kiriko,2,3,0.6667
EMEA - Stage 1,Aatlis,Team Peps,Xerion,Support,Juno,1,3,0.3333
EMEA - Stage 1,Aatlis,Team Peps,Zorrow,DPS,Emre,2,2,1.0
EMEA - Stage 1,Aatlis,Twisted Minds,FunnyAstro,Support,Lúcio,2,3,0.6667
EMEA - Stage 1,Aatlis,Twisted Minds,FunnyAstro,Support,Juno,1,3,0.3333
EMEA - Stage 1,Aatlis,Twisted Minds,JaeWoo,DPS,Vendetta,2,5,0.4
EMEA - Stage 1,Aatlis,Twisted Minds,JaeWoo,DPS,Tracer,2,5,0.4
EMEA - Stage 1,Aatlis,Twisted Minds,JaeWoo,DPS,Symmetra,1,5,0.2
EMEA - Stage 1,Aatlis,Twisted Minds,Quartz,DPS,Emre,2,4,0.5
EMEA - Stage 1,Aatlis,Twisted Minds,Quartz,DPS,Sojourn,1,4,0.25
EMEA - Stage 1,Aatlis,Twisted Minds,Quartz,DPS,Tracer,1,4,0.25
EMEA - Stage 1,Aatlis,Twisted Minds,Simple,Support,Kiriko,3,5,0.6
EMEA - Stage 1,Aatlis,Twisted Minds,Simple,Support,Juno,2,5,0.4
EMEA - Stage 1,Aatlis,Twisted Minds,TVNT,Tank,Zarya,2,3,0.6667
EMEA - Stage 1,Aatlis,Twisted Minds,TVNT,Tank,D.Va,1,3,0.3333
EMEA - Stage 1,Aatlis,Virtus.pro,FiXa,Support,Lúcio,2,2,1.0
EMEA - Stage 1,Aatlis,Virtus.pro,Kevster,DPS,Emre,1,2,0.5
EMEA - Stage 1,Aatlis,Virtus.pro,Kevster,DPS,Tracer,1,2,0.5
EMEA - Stage 1,Aatlis,Virtus.pro,Landon,Support,Kiriko,2,2,1.0
EMEA - Stage 1,Aatlis,Virtus.pro,Seicoe,DPS,Vendetta,2,2,1.0
EMEA - Stage 1,Aatlis,Virtus.pro,eisgnom,Tank,Zarya,1,3,0.3333
EMEA - Stage 1,Aatlis,Virtus.pro,eisgnom,Tank,Hazard,1,3,0.3333
EMEA - Stage 1,Aatlis,Virtus.pro,eisgnom,Tank,D.Va,1,3,0.3333
EMEA - Stage 1,Blizzard World,Anyone's Legend,Kai,DPS,Widowmaker,3,6,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,Kai,DPS,Emre,2,6,0.3333
EMEA - Stage 1,Blizzard World,Anyone's Legend,Kai,DPS,Sojourn,1,6,0.1667
EMEA - Stage 1,Blizzard World,Anyone's Legend,Khenail,Support,Kiriko,3,4,0.75
EMEA - Stage 1,Blizzard World,Anyone's Legend,Khenail,Support,Lifeweaver,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,Tama,Tank,Winston,1,2,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,Tama,Tank,Zarya,1,2,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,WMaimone,DPS,Tracer,2,4,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,WMaimone,DPS,Vendetta,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,WMaimone,DPS,Pharah,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,amdp,Tank,Mauga,2,4,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,amdp,Tank,D.Va,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,amdp,Tank,Wrecking Ball,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,crispy,Support,Lúcio,2,4,0.5
EMEA - Stage 1,Blizzard World,Anyone's Legend,crispy,Support,Lifeweaver,1,4,0.25
EMEA - Stage 1,Blizzard World,Anyone's Legend,crispy,Support,Juno,1,4,0.25
EMEA - Stage 1,Blizzard World,Geekay Esports,AlphaYi,DPS,Symmetra,2,5,0.4
EMEA - Stage 1,Blizzard World,Geekay Esports,AlphaYi,DPS,Vendetta,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,AlphaYi,DPS,Genji,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,AlphaYi,DPS,Tracer,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,FiNN,Support,Ana,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,FiNN,Support,Brigitte,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,FiNN,Support,Jetpack Cat,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,FiNN,Support,Kiriko,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,FiNN,Support,Wuyang,1,5,0.2
EMEA - Stage 1,Blizzard World,Geekay Esports,Haku,Support,Juno,1,2,0.5
EMEA - Stage 1,Blizzard World,Geekay Esports,Haku,Support,Lúcio,1,2,0.5
EMEA - Stage 1,Blizzard World,Geekay Esports,LBBD7,DPS,Emre,2,2,1.0
EMEA - Stage 1,Blizzard World,Geekay Esports,ZIYAD,Tank,Zarya,2,4,0.5
EMEA - Stage 1,Blizzard World,Geekay Esports,ZIYAD,Tank,D.Va,2,4,0.5
EMEA - Stage 1,Blizzard World,Team Peps,Dip,DPS,Tracer,3,7,0.4286
EMEA - Stage 1,Blizzard World,Team Peps,Dip,DPS,Vendetta,2,7,0.2857
EMEA - Stage 1,Blizzard World,Team Peps,Dip,DPS,Widowmaker,1,7,0.1429
EMEA - Stage 1,Blizzard World,Team Peps,Dip,DPS,Pharah,1,7,0.1429
EMEA - Stage 1,Blizzard World,Team Peps,FDGod,Support,Lúcio,2,5,0.4
EMEA - Stage 1,Blizzard World,Team Peps,FDGod,Support,Juno,1,5,0.2
EMEA - Stage 1,Blizzard World,Team Peps,FDGod,Support,Brigitte,1,5,0.2
EMEA - Stage 1,Blizzard World,Team Peps,FDGod,Support,Jetpack Cat,1,5,0.2
EMEA - Stage 1,Blizzard World,Team Peps,Willys,Tank,Hazard,2,5,0.4
EMEA - Stage 1,Blizzard World,Team Peps,Willys,Tank,Mauga,2,5,0.4
EMEA - Stage 1,Blizzard World,Team Peps,Willys,Tank,Zarya,1,5,0.2
EMEA - Stage 1,Blizzard World,Team Peps,Xerion,Support,Kiriko,3,4,0.75
EMEA - Stage 1,Blizzard World,Team Peps,Xerion,Support,Juno,1,4,0.25
EMEA - Stage 1,Blizzard World,Team Peps,Zorrow,DPS,Emre,3,5,0.6
EMEA - Stage 1,Blizzard World,Team Peps,Zorrow,DPS,Sojourn,2,5,0.4
EMEA - Stage 1,Blizzard World,Twisted Minds,FunnyAstro,Support,Lúcio,1,1,1.0
EMEA - Stage 1,Blizzard World,Twisted Minds,JaeWoo,DPS,Vendetta,1,3,0.3333
EMEA - Stage 1,Blizzard World,Twisted Minds,JaeWoo,DPS,Pharah,1,3,0.3333
EMEA - Stage 1,Blizzard World,Twisted Minds,JaeWoo,DPS,Widowmaker,1,3,0.3333
EMEA - Stage 1,Blizzard World,Twisted Minds,Quartz,DPS,Emre,1,1,1.0
EMEA - Stage 1,Blizzard World,Twisted Minds,Simple,Support,Kiriko,1,2,0.5
EMEA - Stage 1,Blizzard World,Twisted Minds,Simple,Support,Juno,1,2,0.5
EMEA - Stage 1,Blizzard World,Twisted Minds,TVNT,Tank,Zarya,1,2,0.5
EMEA - Stage 1,Blizzard World,Twisted Minds,TVNT,Tank,Orisa,1,2,0.5
EMEA - Stage 1,Blizzard World,Virtus.pro,FiXa,Support,Jetpack Cat,3,6,0.5
EMEA - Stage 1,Blizzard World,Virtus.pro,FiXa,Support,Lúcio,2,6,0.3333
EMEA - Stage 1,Blizzard World,Virtus.pro,FiXa,Support,Brigitte,1,6,0.1667
EMEA - Stage 1,Blizzard World,Virtus.pro,Kevster,DPS,Emre,3,6,0.5
EMEA - Stage 1,Blizzard World,Virtus.pro,Kevster,DPS,Widowmaker,3,6,0.5
EMEA - Stage 1,Blizzard World,Virtus.pro,Landon,Support,Kiriko,3,5,0.6
EMEA - Stage 1,Blizzard World,Virtus.pro,Landon,Support,Mercy,1,5,0.2
EMEA - Stage 1,Blizzard World,Virtus.pro,Landon,Support,Juno,1,5,0.2
EMEA - Stage 1,Blizzard World,Virtus.pro,Seicoe,DPS,Tracer,3,5,0.6
EMEA - Stage 1,Blizzard World,Virtus.pro,Seicoe,DPS,Vendetta,2,5,0.4
EMEA - Stage 1,Blizzard World,Virtus.pro,eisgnom,Tank,Zarya,2,6,0.3333
EMEA - Stage 1,Blizzard World,Virtus.pro,eisgnom,Tank,Wrecking Ball,2,6,0.3333
EMEA - Stage 1,Blizzard World,Virtus.pro,eisgnom,Tank,Hazard,1,6,0.1667
EMEA - Stage 1,Blizzard World,Virtus.pro,eisgnom,Tank,Mauga,1,6,0.1667
EMEA - Stage 1,Busan,Geekay Esports,AlphaYi,DPS,Tracer,1,2,0.5
EMEA - Stage 1,Busan,Geekay Esports,AlphaYi,DPS,Symmetra,1,2,0.5
EMEA - Stage 1,Busan,Geekay Esports,FiNN,Support,Kiriko,1,2,0.5
EMEA - Stage 1,Busan,Geekay Esports,FiNN,Support,Jetpack Cat,1,2,0.5
EMEA - Stage 1,Busan,Geekay Esports,Haku,Support,Lúcio,1,1,1.0
EMEA - Stage 1,Busan,Geekay Esports,LBBD7,DPS,Sojourn,1,1,1.0
EMEA - Stage 1,Busan,Geekay Esports,ZIYAD,Tank,D.Va,1,2,0.5
EMEA - Stage 1,Busan,Geekay Esports,ZIYAD,Tank,Wrecking Ball,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Dip,DPS,Vendetta,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Dip,DPS,Widowmaker,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,FDGod,Support,Lúcio,1,1,1.0
EMEA - Stage 1,Busan,Team Peps,Willys,Tank,Hazard,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Willys,Tank,D.Va,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Xerion,Support,Kiriko,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Xerion,Support,Juno,1,2,0.5
EMEA - Stage 1,Busan,Team Peps,Zorrow,DPS,Emre,1,1,1.0
EMEA - Stage 1,Busan,Twisted Minds,FunnyAstro,Support,Lúcio,2,2,1.0
EMEA - Stage 1,Busan,Twisted Minds,JaeWoo,DPS,Vendetta,1,3,0.3333
EMEA - Stage 1,Busan,Twisted Minds,JaeWoo,DPS,Tracer,1,3,0.3333
EMEA - Stage 1,Busan,Twisted Minds,JaeWoo,DPS,Symmetra,1,3,0.3333
EMEA - Stage 1,Busan,Twisted Minds,KSAA,Tank,Zarya,1,1,1.0
EMEA - Stage 1,Busan,Twisted Minds,Quartz,DPS,Emre,2,2,1.0
EMEA - Stage 1,Busan,Twisted Minds,Simple,Support,Kiriko,2,4,0.5
EMEA - Stage 1,Busan,Twisted Minds,Simple,Support,Juno,2,4,0.5
